,movie_title,movie_imdb_link,num_voted_users,imdb_score,duration,gross,content_rating,budget,title_year
175,Happy Feet 2 ,http://www.imdb.com/title/tt1402488/?ref_=fn_tt_tt_1,32399,5.9,100.0,63992328.0,PG,135000000.0,2011.0
176,The Incredible Hulk ,http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1,326286,6.8,135.0,134518390.0,PG-13,150000000.0,2008.0
177,Miami Vice             ,http://www.imdb.com/title/tt0086759/?ref_=fn_tt_tt_1,16769,7.5,60.0,,TV-14,1500000.0,
178,The BFG ,http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1,12572,6.8,117.0,52792307.0,PG,140000000.0,2016.0
179,The Revenant ,http://www.imdb.com/title/tt1663202/?ref_=fn_tt_tt_1,406020,8.1,156.0,183635922.0,R,135000000.0,2015.0
180,Turbo ,http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1,62424,6.5,96.0,83024900.0,PG,135000000.0,2013.0
181,Rango ,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,183208,7.2,107.0,123207194.0,PG,135000000.0,2011.0
182,Penguins of Madagascar ,http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1,60230,6.7,92.0,83348920.0,PG,132000000.0,2014.0
183,The Bourne Ultimatum ,http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1,491077,8.1,115.0,227137090.0,PG-13,110000000.0,2007.0
184,Kung Fu Panda ,http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1,307029,7.6,92.0,215395021.0,PG,130000000.0,2008.0
185,Ant-Man ,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,313866,7.4,117.0,180191634.0,PG-13,130000000.0,2015.0
186,The Hunger Games: Catching Fire ,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,498397,7.6,146.0,424645577.0,PG-13,130000000.0,2013.0
187,The Twilight Saga: Breaking Dawn - Part 2 ,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,185394,5.5,115.0,292298923.0,PG-13,120000000.0,2012.0
188,Home ,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,70121,6.7,94.0,177343675.0,PG,135000000.0,2015.0
189,War of the Worlds ,http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1,334345,6.5,116.0,234277056.0,PG-13,132000000.0,2005.0
190,Bad Boys II ,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1,178126,6.6,147.0,138396624.0,R,130000000.0,2003.0
191,Puss in Boots ,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1,114287,6.7,90.0,149234747.0,PG,130000000.0,2011.0
192,Salt ,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,245621,6.4,101.0,118311368.0,PG-13,110000000.0,2010.0
193,Noah ,http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1,200022,5.8,138.0,101160529.0,PG-13,125000000.0,2014.0
194,The Adventures of Tintin ,http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1,177383,7.4,107.0,77564037.0,PG,135000000.0,2011.0
195,Harry Potter and the Prisoner of Azkaban ,http://www.imdb.com/title/tt0304141/?ref_=fn_tt_tt_1,382255,7.8,142.0,249358727.0,PG,130000000.0,2004.0
196,Australia ,http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1,102338,6.6,165.0,49551662.0,PG-13,130000000.0,2008.0
197,After Earth ,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1,158720,4.9,100.0,60522097.0,PG-13,130000000.0,2013.0
198,Dinosaur ,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1,38438,6.5,82.0,137748063.0,PG,127500000.0,2000.0
199,Harry Potter and the Deathly Hallows: Part II ,http://www.imdb.com/title/tt1680310/?ref_=fn_tt_tt_1,381,7.5,,,,,2011.0
200,Night at the Museum: Secret of the Tomb ,http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1,67223,6.2,98.0,113733726.0,PG,127000000.0,2014.0
201,Megamind ,http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1,172754,7.3,95.0,148337537.0,PG,130000000.0,2010.0
202,Harry Potter and the Sorcerer's Stone ,http://www.imdb.com/title/tt0241527/?ref_=fn_tt_tt_1,444683,7.5,159.0,317557891.0,PG,125000000.0,2001.0
203,R.I.P.D. ,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,91640,5.6,96.0,33592415.0,PG-13,130000000.0,2013.0
204,Godzilla Resurgence ,http://www.imdb.com/title/tt4262980/?ref_=fn_tt_tt_1,374,8.2,120.0,,,,2016.0
205,Pirates of the Caribbean: The Curse of the Black Pearl ,http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1,809474,8.1,143.0,305388685.0,PG-13,140000000.0,2003.0
206,Harry Potter and the Deathly Hallows: Part I ,http://www.imdb.com/title/tt1571403/?ref_=fn_tt_tt_1,252,6.4,,,,,2010.0
207,The Hunger Games: Mockingjay - Part 1 ,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1,305008,6.7,123.0,337103873.0,PG-13,125000000.0,2014.0
208,The Da Vinci Code ,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1,314253,6.6,174.0,217536138.0,PG-13,125000000.0,2006.0
209,Rio 2 ,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1,58498,6.4,101.0,131536019.0,G,103000000.0,2014.0
210,X-Men 2 ,http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1,405973,7.5,134.0,214948780.0,PG-13,110000000.0,2003.0
211,Fast Five ,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1,284792,7.3,132.0,209805005.0,PG-13,125000000.0,2011.0
212,Sherlock Holmes: A Game of Shadows ,http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1,338635,7.5,129.0,186830669.0,PG-13,125000000.0,2011.0
213,Clash of the Titans ,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1,229679,5.8,106.0,163192114.0,PG-13,125000000.0,2010.0
214,Total Recall ,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,240241,7.5,113.0,119412921.0,R,65000000.0,1990.0
215,The 13th Warrior ,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,101411,6.6,102.0,32694788.0,R,85000000.0,1999.0
216,The Bourne Legacy ,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1,229823,6.7,135.0,113165635.0,PG-13,125000000.0,2012.0
217,Batman & Robin ,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1,189855,3.7,125.0,107285004.0,PG-13,125000000.0,1997.0
218,How the Grinch Stole Christmas ,http://www.imdb.com/title/tt0170016/?ref_=fn_tt_tt_1,141414,6.0,110.0,260031035.0,PG,123000000.0,2000.0
219,The Day After Tomorrow ,http://www.imdb.com/title/tt0319262/?ref_=fn_tt_tt_1,333248,6.4,124.0,186739919.0,PG-13,125000000.0,2004.0
220,Mission: Impossible II ,http://www.imdb.com/title/tt0120755/?ref_=fn_tt_tt_1,242188,6.1,123.0,215397307.0,PG-13,125000000.0,2000.0
221,The Perfect Storm ,http://www.imdb.com/title/tt0177971/?ref_=fn_tt_tt_1,133076,6.4,130.0,182618434.0,PG-13,140000000.0,2000.0
222,Fantastic 4: Rise of the Silver Surfer ,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1,213275,5.6,92.0,131920333.0,PG,130000000.0,2007.0
223,Life of Pi ,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1,440084,8.0,127.0,124976634.0,PG,120000000.0,2012.0
224,Ghost Rider ,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1,182661,5.2,123.0,115802596.0,PG-13,110000000.0,2007.0
225,Jason Bourne ,http://www.imdb.com/title/tt4196776/?ref_=fn_tt_tt_1,40123,7.1,123.0,108521835.0,PG-13,120000000.0,2016.0
226,Charlie's Angels: Full Throttle ,http://www.imdb.com/title/tt0305357/?ref_=fn_tt_tt_1,100821,4.8,107.0,100685880.0,PG-13,120000000.0,2003.0
227,Prometheus ,http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1,456260,7.0,124.0,126464904.0,R,130000000.0,2012.0
228,Stuart Little 2 ,http://www.imdb.com/title/tt0243585/?ref_=fn_tt_tt_1,36471,5.4,77.0,64736114.0,PG,120000000.0,2002.0
229,Elysium ,http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1,338087,6.6,109.0,93050117.0,R,115000000.0,2013.0
230,The Chronicles of Riddick ,http://www.imdb.com/title/tt0296572/?ref_=fn_tt_tt_1,183909,6.7,134.0,57637485.0,PG-13,105000000.0,2004.0
231,RoboCop ,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1,182899,6.2,117.0,58607007.0,PG-13,100000000.0,2014.0
232,Speed Racer ,http://www.imdb.com/title/tt0811080/?ref_=fn_tt_tt_1,57873,6.1,135.0,43929341.0,PG,120000000.0,2008.0
233,How Do You Know ,http://www.imdb.com/title/tt1341188/?ref_=fn_tt_tt_1,35066,5.3,121.0,30212620.0,PG-13,120000000.0,2010.0
234,Knight and Day ,http://www.imdb.com/title/tt1013743/?ref_=fn_tt_tt_1,148280,6.3,117.0,76418654.0,PG-13,117000000.0,2010.0
235,Oblivion ,http://www.imdb.com/title/tt1483013/?ref_=fn_tt_tt_1,387436,7.0,124.0,89021735.0,PG-13,120000000.0,2013.0
236,Star Wars: Episode III - Revenge of the Sith ,http://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1,520104,7.6,140.0,380262555.0,PG-13,113000000.0,2005.0
237,Star Wars: Episode II - Attack of the Clones ,http://www.imdb.com/title/tt0121765/?ref_=fn_tt_tt_1,464310,6.7,142.0,310675583.0,PG,115000000.0,2002.0
238,"Monsters, Inc. ",http://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1,585659,8.1,92.0,289907418.0,G,115000000.0,2001.0
239,The Wolverine ,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,328067,6.7,138.0,132550960.0,PG-13,120000000.0,2013.0
240,Star Wars: Episode I - The Phantom Menace ,http://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1,534658,6.5,136.0,474544677.0,PG,115000000.0,1999.0
241,The Croods ,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1,150618,7.3,98.0,187165546.0,PG,135000000.0,2013.0
242,Asterix at the Olympic Games ,http://www.imdb.com/title/tt0463872/?ref_=fn_tt_tt_1,20567,5.1,116.0,,,78000000.0,2008.0
243,Windtalkers ,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1,55994,6.0,153.0,40911830.0,R,115000000.0,2002.0
244,The Huntsman: Winter's War ,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1,37750,6.1,120.0,47952020.0,PG-13,115000000.0,2016.0
245,Teenage Mutant Ninja Turtles ,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,167085,5.9,101.0,190871240.0,PG-13,125000000.0,2014.0
246,Gravity ,http://www.imdb.com/title/tt1454468/?ref_=fn_tt_tt_1,582917,7.8,91.0,274084951.0,PG-13,100000000.0,2013.0
247,Dante's Peak ,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,62271,5.8,108.0,67155742.0,PG-13,116000000.0,1997.0
248,Teenage Mutant Ninja Turtles: Out of the Shadows ,http://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1,17533,6.3,112.0,81638674.0,PG-13,135000000.0,2016.0
249,Fantastic Four ,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,110486,4.3,100.0,56114221.0,PG-13,120000000.0,2015.0
250,Night at the Museum ,http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1,234480,6.4,108.0,250863268.0,PG,110000000.0,2006.0
251,San Andreas ,http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1,147497,6.1,114.0,155181732.0,PG-13,110000000.0,2015.0
252,Tomorrow Never Dies ,http://www.imdb.com/title/tt0120347/?ref_=fn_tt_tt_1,149680,6.5,119.0,125332007.0,PG-13,110000000.0,1997.0
253,The Patriot ,http://www.imdb.com/title/tt0187393/?ref_=fn_tt_tt_1,207613,7.1,142.0,113330342.0,R,110000000.0,2000.0
254,Ocean's Twelve ,http://www.imdb.com/title/tt0349903/?ref_=fn_tt_tt_1,284852,6.4,125.0,125531634.0,PG-13,110000000.0,2004.0
255,Mr. & Mrs. Smith ,http://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1,348861,6.5,126.0,186336103.0,PG-13,120000000.0,2005.0
256,Insurgent ,http://www.imdb.com/title/tt2908446/?ref_=fn_tt_tt_1,154621,6.3,119.0,129995817.0,PG-13,110000000.0,2015.0
257,The Aviator ,http://www.imdb.com/title/tt0338751/?ref_=fn_tt_tt_1,264318,7.5,170.0,102608827.0,PG-13,110000000.0,2004.0
258,Gulliver's Travels ,http://www.imdb.com/title/tt1320261/?ref_=fn_tt_tt_1,53160,4.9,85.0,42776259.0,PG,112000000.0,2010.0
259,The Green Hornet ,http://www.imdb.com/title/tt0990407/?ref_=fn_tt_tt_1,136019,5.8,119.0,98780042.0,PG-13,120000000.0,2011.0
260,The A-Team             ,http://www.imdb.com/title/tt0084967/?ref_=fn_tt_tt_1,25402,7.6,60.0,,TV-PG,,
261,300: Rise of an Empire ,http://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1,225273,6.2,102.0,106369117.0,R,110000000.0,2014.0
262,The Smurfs ,http://www.imdb.com/title/tt0472181/?ref_=fn_tt_tt_1,66593,5.5,103.0,142614158.0,PG,110000000.0,2011.0
263,Home on the Range ,http://www.imdb.com/title/tt0299172/?ref_=fn_tt_tt_1,13581,5.4,76.0,50026353.0,PG,110000000.0,2004.0
264,Allegiant ,http://www.imdb.com/title/tt3410834/?ref_=fn_tt_tt_1,44296,5.8,120.0,66002193.0,PG-13,110000000.0,2016.0
265,Real Steel ,http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1,254841,7.1,127.0,85463309.0,PG-13,110000000.0,2011.0
266,The Smurfs 2 ,http://www.imdb.com/title/tt2017020/?ref_=fn_tt_tt_1,27257,5.4,105.0,71017784.0,PG,105000000.0,2013.0
267,Speed 2: Cruise Control ,http://www.imdb.com/title/tt0120179/?ref_=fn_tt_tt_1,60573,3.7,121.0,48068396.0,PG-13,160000000.0,1997.0
268,Ender's Game ,http://www.imdb.com/title/tt1731141/?ref_=fn_tt_tt_1,184561,6.7,114.0,61656849.0,PG-13,110000000.0,2013.0
269,Live Free or Die Hard ,http://www.imdb.com/title/tt0337978/?ref_=fn_tt_tt_1,336235,7.2,129.0,134520804.0,PG-13,110000000.0,2007.0
270,The Lord of the Rings: The Fellowship of the Ring ,http://www.imdb.com/title/tt0120737/?ref_=fn_tt_tt_1,1238746,8.8,171.0,313837577.0,PG-13,93000000.0,2001.0
271,Around the World in 80 Days ,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1,68720,5.8,120.0,24004159.0,PG,110000000.0,2004.0
272,Ali ,http://www.imdb.com/title/tt0248667/?ref_=fn_tt_tt_1,79186,6.8,165.0,58183966.0,R,107000000.0,2001.0
273,The Cat in the Hat ,http://www.imdb.com/title/tt0312528/?ref_=fn_tt_tt_1,36033,3.8,82.0,100446895.0,PG,109000000.0,2003.0
274,"I, Robot ",http://www.imdb.com/title/tt0343818/?ref_=fn_tt_tt_1,387632,7.1,115.0,144795350.0,PG-13,120000000.0,2004.0
275,Kingdom of Heaven ,http://www.imdb.com/title/tt0320661/?ref_=fn_tt_tt_1,217373,7.2,194.0,47396698.0,R,130000000.0,2005.0
276,Stuart Little ,http://www.imdb.com/title/tt0164912/?ref_=fn_tt_tt_1,94172,5.9,84.0,140015224.0,PG,133000000.0,1999.0
277,The Princess and the Frog ,http://www.imdb.com/title/tt0780521/?ref_=fn_tt_tt_1,89351,7.1,97.0,104374107.0,G,105000000.0,2009.0
278,The Martian ,http://www.imdb.com/title/tt3659388/?ref_=fn_tt_tt_1,472488,8.1,151.0,228430993.0,PG-13,108000000.0,2015.0
279,"10,000 B.C.             ",http://www.imdb.com/title/tt1869849/?ref_=fn_tt_tt_1,6,7.2,22.0,,,,
280,The Island ,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,263329,6.9,136.0,35799026.0,PG-13,126000000.0,2005.0
281,Town & Country ,http://www.imdb.com/title/tt0141907/?ref_=fn_tt_tt_1,4102,4.4,104.0,6712451.0,R,90000000.0,2001.0
282,Gone in Sixty Seconds ,http://www.imdb.com/title/tt0187078/?ref_=fn_tt_tt_1,218341,6.5,127.0,101643008.0,PG-13,90000000.0,2000.0
283,Gladiator ,http://www.imdb.com/title/tt0172495/?ref_=fn_tt_tt_1,982637,8.5,171.0,187670866.0,R,103000000.0,2000.0
284,Minority Report ,http://www.imdb.com/title/tt0181689/?ref_=fn_tt_tt_1,399651,7.7,145.0,132014112.0,PG-13,102000000.0,2002.0
285,Harry Potter and the Chamber of Secrets ,http://www.imdb.com/title/tt0295297/?ref_=fn_tt_tt_1,387616,7.4,174.0,261970615.0,PG,100000000.0,2002.0
286,Casino Royale ,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,470483,8.0,144.0,167007184.0,PG-13,150000000.0,2006.0
287,Planet of the Apes ,http://www.imdb.com/title/tt0133152/?ref_=fn_tt_tt_1,177725,5.7,119.0,180011740.0,PG-13,100000000.0,2001.0
288,Terminator 2: Judgment Day ,http://www.imdb.com/title/tt0103064/?ref_=fn_tt_tt_1,744891,8.5,153.0,204843350.0,R,102000000.0,1991.0
289,Public Enemies ,http://www.imdb.com/title/tt1152836/?ref_=fn_tt_tt_1,230931,7.0,140.0,97030725.0,R,100000000.0,2009.0
290,American Gangster ,http://www.imdb.com/title/tt0765429/?ref_=fn_tt_tt_1,324671,7.8,176.0,130127620.0,R,100000000.0,2007.0
291,True Lies ,http://www.imdb.com/title/tt0111503/?ref_=fn_tt_tt_1,190439,7.2,141.0,146282411.0,R,115000000.0,1994.0
292,The Taking of Pelham 1 2 3 ,http://www.imdb.com/title/tt1111422/?ref_=fn_tt_tt_1,149998,6.4,106.0,65452312.0,R,100000000.0,2009.0
293,Little Fockers ,http://www.imdb.com/title/tt0970866/?ref_=fn_tt_tt_1,85531,5.5,98.0,148383780.0,PG-13,100000000.0,2010.0
294,The Other Guys ,http://www.imdb.com/title/tt1386588/?ref_=fn_tt_tt_1,189806,6.7,116.0,119219978.0,PG-13,100000000.0,2010.0
295,Eraser ,http://www.imdb.com/title/tt0116213/?ref_=fn_tt_tt_1,84424,6.1,115.0,101228120.0,R,100000000.0,1996.0
296,Django Unchained ,http://www.imdb.com/title/tt1853728/?ref_=fn_tt_tt_1,955174,8.5,165.0,162804648.0,R,100000000.0,2012.0
297,The Hunchback of Notre Dame ,http://www.imdb.com/title/tt0116583/?ref_=fn_tt_tt_1,102933,6.9,91.0,100117603.0,G,100000000.0,1996.0
298,The Emperor's New Groove ,http://www.imdb.com/title/tt0120917/?ref_=fn_tt_tt_1,128285,7.3,78.0,89296573.0,G,100000000.0,2000.0
299,The Expendables 2 ,http://www.imdb.com/title/tt1764651/?ref_=fn_tt_tt_1,246803,6.7,103.0,85017401.0,R,92000000.0,2012.0
300,National Treasure ,http://www.imdb.com/title/tt0368891/?ref_=fn_tt_tt_1,255447,6.9,131.0,173005002.0,PG,100000000.0,2004.0
301,Eragon ,http://www.imdb.com/title/tt0449010/?ref_=fn_tt_tt_1,108076,5.1,104.0,75030163.0,PG,100000000.0,2006.0
302,Where the Wild Things Are ,http://www.imdb.com/title/tt0386117/?ref_=fn_tt_tt_1,87677,6.8,101.0,77222184.0,PG,100000000.0,2009.0
303,Pan ,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,39956,5.8,111.0,34964818.0,PG,150000000.0,2015.0
304,Epic ,http://www.imdb.com/title/tt0848537/?ref_=fn_tt_tt_1,85833,6.7,102.0,107515297.0,PG,100000000.0,2013.0
305,The Tourist ,http://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1,176598,6.0,103.0,67631157.0,PG-13,100000000.0,2010.0
306,End of Days ,http://www.imdb.com/title/tt0146675/?ref_=fn_tt_tt_1,89509,5.7,121.0,66862068.0,R,83000000.0,1999.0
307,Blood Diamond ,http://www.imdb.com/title/tt0450259/?ref_=fn_tt_tt_1,400292,8.0,143.0,57366262.0,R,100000000.0,2006.0
308,The Wolf of Wall Street ,http://www.imdb.com/title/tt0993846/?ref_=fn_tt_tt_1,780588,8.2,240.0,116866727.0,R,100000000.0,2013.0
309,Batman Forever ,http://www.imdb.com/title/tt0112462/?ref_=fn_tt_tt_1,190786,5.4,121.0,184031112.0,PG-13,100000000.0,1995.0
310,Starship Troopers ,http://www.imdb.com/title/tt0120201/?ref_=fn_tt_tt_1,221521,7.2,129.0,54700065.0,R,105000000.0,1997.0
311,Cloud Atlas ,http://www.imdb.com/title/tt1371111/?ref_=fn_tt_tt_1,284825,7.5,172.0,27098580.0,R,102000000.0,2012.0
312,Legend of the Guardians: The Owls of Ga'Hoole ,http://www.imdb.com/title/tt1219342/?ref_=fn_tt_tt_1,65785,7.0,101.0,55673333.0,PG,80000000.0,2010.0
313,Catwoman ,http://www.imdb.com/title/tt0327554/?ref_=fn_tt_tt_1,87451,3.3,87.0,40198710.0,PG-13,100000000.0,2004.0
314,Hercules ,http://www.imdb.com/title/tt1267297/?ref_=fn_tt_tt_1,115687,6.0,101.0,72660029.0,PG-13,100000000.0,2014.0
315,Treasure Planet ,http://www.imdb.com/title/tt0133240/?ref_=fn_tt_tt_1,71527,7.1,95.0,38120554.0,PG,140000000.0,2002.0
316,Land of the Lost ,http://www.imdb.com/title/tt0457400/?ref_=fn_tt_tt_1,52029,5.4,102.0,49392095.0,PG-13,100000000.0,2009.0
317,The Expendables 3 ,http://www.imdb.com/title/tt2333784/?ref_=fn_tt_tt_1,127258,6.1,131.0,39292022.0,PG-13,90000000.0,2014.0
318,Point Break ,http://www.imdb.com/title/tt2058673/?ref_=fn_tt_tt_1,33953,5.3,114.0,28772222.0,PG-13,105000000.0,2015.0
319,Son of the Mask ,http://www.imdb.com/title/tt0362165/?ref_=fn_tt_tt_1,40751,2.2,94.0,17010646.0,PG,84000000.0,2005.0
320,In the Heart of the Sea ,http://www.imdb.com/title/tt1390411/?ref_=fn_tt_tt_1,71782,7.0,122.0,24985612.0,PG-13,100000000.0,2015.0
321,The Adventures of Pluto Nash ,http://www.imdb.com/title/tt0180052/?ref_=fn_tt_tt_1,20295,3.8,95.0,4411102.0,PG-13,100000000.0,2002.0
322,Green Zone ,http://www.imdb.com/title/tt0947810/?ref_=fn_tt_tt_1,110364,6.9,115.0,35024475.0,R,100000000.0,2010.0
323,The Peanuts Movie ,http://www.imdb.com/title/tt2452042/?ref_=fn_tt_tt_1,27918,7.2,88.0,130174897.0,G,99000000.0,2015.0
324,The Spanish Prisoner ,http://www.imdb.com/title/tt0120176/?ref_=fn_tt_tt_1,18697,7.3,110.0,10200000.0,PG,10000000.0,1997.0
325,The Mummy Returns ,http://www.imdb.com/title/tt0209163/?ref_=fn_tt_tt_1,248045,6.3,130.0,202007640.0,PG-13,98000000.0,2001.0
326,Gangs of New York ,http://www.imdb.com/title/tt0217505/?ref_=fn_tt_tt_1,314033,7.5,216.0,77679638.0,R,100000000.0,2002.0
327,The Flowers of War ,http://www.imdb.com/title/tt1410063/?ref_=fn_tt_tt_1,38690,7.6,146.0,9213.0,R,94000000.0,2011.0
328,Surf's Up ,http://www.imdb.com/title/tt0423294/?ref_=fn_tt_tt_1,54077,6.8,85.0,58867694.0,PG,100000000.0,2007.0
329,The Stepford Wives ,http://www.imdb.com/title/tt0327162/?ref_=fn_tt_tt_1,49739,5.2,93.0,59475623.0,PG-13,90000000.0,2004.0
330,Black Hawk Down ,http://www.imdb.com/title/tt0265086/?ref_=fn_tt_tt_1,292022,7.7,152.0,108638745.0,R,92000000.0,2001.0
331,The Campaign ,http://www.imdb.com/title/tt1790886/?ref_=fn_tt_tt_1,106790,6.2,85.0,86897182.0,R,95000000.0,2012.0
332,The Fifth Element ,http://www.imdb.com/title/tt0119116/?ref_=fn_tt_tt_1,343274,7.7,126.0,63540020.0,PG-13,93000000.0,1997.0
333,Sex and the City 2 ,http://www.imdb.com/title/tt1261945/?ref_=fn_tt_tt_1,59581,4.3,146.0,95328937.0,R,100000000.0,2010.0
334,The Road to El Dorado ,http://www.imdb.com/title/tt0138749/?ref_=fn_tt_tt_1,58300,6.9,89.0,50802661.0,PG,95000000.0,2000.0
335,Ice Age: Continental Drift ,http://www.imdb.com/title/tt1667889/?ref_=fn_tt_tt_1,145321,6.6,88.0,161317423.0,PG,95000000.0,2012.0
336,Cinderella ,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,103737,7.0,105.0,201148159.0,PG,95000000.0,2015.0
337,The Lovely Bones ,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,125109,6.7,135.0,43982842.0,PG-13,65000000.0,2009.0
338,Finding Nemo ,http://www.imdb.com/title/tt0266543/?ref_=fn_tt_tt_1,692482,8.2,100.0,380838870.0,G,94000000.0,2003.0
339,The Lord of the Rings: The Return of the King ,http://www.imdb.com/title/tt0167260/?ref_=fn_tt_tt_1,1215718,8.9,192.0,377019252.0,PG-13,94000000.0,2003.0
340,The Lord of the Rings: The Two Towers ,http://www.imdb.com/title/tt0167261/?ref_=fn_tt_tt_1,1100446,8.7,172.0,340478898.0,PG-13,94000000.0,2002.0
341,Seventh Son ,http://www.imdb.com/title/tt1121096/?ref_=fn_tt_tt_1,54501,5.5,102.0,17176900.0,PG-13,95000000.0,2014.0
342,Lara Croft: Tomb Raider ,http://www.imdb.com/title/tt0146316/?ref_=fn_tt_tt_1,157016,5.7,100.0,131144183.0,PG-13,115000000.0,2001.0
343,Transcendence ,http://www.imdb.com/title/tt2209764/?ref_=fn_tt_tt_1,172707,6.3,119.0,23014504.0,PG-13,100000000.0,2014.0
344,Jurassic Park III ,http://www.imdb.com/title/tt0163025/?ref_=fn_tt_tt_1,219501,5.9,92.0,181166115.0,PG-13,93000000.0,2001.0
345,Rise of the Planet of the Apes ,http://www.imdb.com/title/tt1318514/?ref_=fn_tt_tt_1,403836,7.6,105.0,176740650.0,PG-13,93000000.0,2011.0
346,The Spiderwick Chronicles ,http://www.imdb.com/title/tt0416236/?ref_=fn_tt_tt_1,68935,6.6,107.0,71148699.0,PG,90000000.0,2008.0
347,A Good Day to Die Hard ,http://www.imdb.com/title/tt1606378/?ref_=fn_tt_tt_1,165618,5.3,101.0,67344392.0,R,92000000.0,2013.0
